id,visit_date,visit_datetime,reserve_datetime,reserve_visitors
db80363d35f10926,12/10/2016,12/10/2016 18:00,12/8/2016 10:00,2
db80363d35f10926,12/10/2016,12/10/2016 18:00,12/9/2016 23:00,2
db80363d35f10926,12/10/2016,12/10/2016 18:00,12/5/2016 18:00,18
db80363d35f10926,12/10/2016,12/10/2016 18:00,12/5/2016 15:00,4
e053c561f32acc28,12/10/2016,12/10/2016 18:00,11/22/2016 19:00,6
e053c561f32acc28,12/10/2016,12/10/2016 18:00,12/10/2016 7:00,5
e053c561f32acc28,12/10/2016,12/10/2016 18:00,12/1/2016 9:00,2
fea5dc9594450608,12/10/2016,12/10/2016 18:00,12/10/2016 16:00,2
0a74a5408a0b8642,12/10/2016,12/10/2016 19:00,12/7/2016 13:00,2
0a74a5408a0b8642,12/10/2016,12/10/2016 19:00,12/8/2016 19:00,2
0a74a5408a0b8642,12/10/2016,12/10/2016 19:00,12/7/2016 13:00,2
0a74a5408a0b8642,12/10/2016,12/10/2016 19:00,12/10/2016 19:00,2
0a74a5408a0b8642,12/10/2016,12/10/2016 19:00,12/7/2016 13:00,2
0a74a5408a0b8642,12/10/2016,12/10/2016 19:00,10/22/2016 6:00,2
1033310359ceeac1,12/10/2016,12/10/2016 19:00,12/5/2016 18:00,7
2fc478dc9f0a6b31,12/10/2016,12/10/2016 19:00,12/4/2016 10:00,4
2fc478dc9f0a6b31,12/10/2016,12/10/2016 19:00,12/6/2016 18:00,2
324f7c39a8410e7c,12/10/2016,12/10/2016 19:00,11/26/2016 19:00,2
324f7c39a8410e7c,12/10/2016,12/10/2016 19:00,12/4/2016 21:00,2
324f7c39a8410e7c,12/10/2016,12/10/2016 19:00,11/27/2016 17:00,6
324f7c39a8410e7c,12/10/2016,12/10/2016 19:00,12/9/2016 22:00,4
324f7c39a8410e7c,12/10/2016,12/10/2016 19:00,11/30/2016 20:00,2
36429b5ca4407b3e,12/10/2016,12/10/2016 19:00,12/8/2016 15:00,2
4beac252540f865e,12/10/2016,12/10/2016 19:00,12/6/2016 23:00,2
4beac252540f865e,12/10/2016,12/10/2016 19:00,11/17/2016 11:00,4
4beac252540f865e,12/10/2016,12/10/2016 19:00,11/28/2016 21:00,8
4beac252540f865e,12/10/2016,12/10/2016 19:00,11/28/2016 23:00,7
55c3627912b9c849,12/10/2016,12/10/2016 19:00,12/1/2016 17:00,13
831658500aa7c846,12/10/2016,12/10/2016 19:00,11/29/2016 22:00,7
bb09595bab7d5cfb,12/10/2016,12/10/2016 19:00,11/30/2016 18:00,3
bf617aa68d5f1cfa,12/10/2016,12/10/2016 19:00,11/22/2016 17:00,7
db80363d35f10926,12/10/2016,12/10/2016 19:00,12/1/2016 14:00,4
e053c561f32acc28,12/10/2016,12/10/2016 19:00,12/9/2016 17:00,2
e053c561f32acc28,12/10/2016,12/10/2016 19:00,11/8/2016 16:00,17
0a74a5408a0b8642,12/10/2016,12/10/2016 20:00,12/8/2016 19:00,2
1033310359ceeac1,12/10/2016,12/10/2016 20:00,11/22/2016 17:00,4
324f7c39a8410e7c,12/10/2016,12/10/2016 20:00,11/29/2016 20:00,6
36429b5ca4407b3e,12/10/2016,12/10/2016 20:00,12/10/2016 18:00,1
4beac252540f865e,12/10/2016,12/10/2016 20:00,12/5/2016 20:00,2
bb09595bab7d5cfb,12/10/2016,12/10/2016 20:00,11/17/2016 20:00,4
bb09595bab7d5cfb,12/10/2016,12/10/2016 20:00,12/10/2016 19:00,3
db80363d35f10926,12/10/2016,12/10/2016 20:00,11/16/2016 7:00,9
e053c561f32acc28,12/10/2016,12/10/2016 20:00,11/27/2016 18:00,2
e053c561f32acc28,12/10/2016,12/10/2016 20:00,12/1/2016 13:00,5
f068442ebb6c246c,12/10/2016,12/10/2016 20:00,12/2/2016 17:00,5
fc477473134e9ae5,12/10/2016,12/10/2016 20:00,12/5/2016 18:00,3
fc477473134e9ae5,12/10/2016,12/10/2016 20:00,12/8/2016 18:00,2
fc477473134e9ae5,12/10/2016,12/10/2016 20:00,12/1/2016 16:00,3
fc477473134e9ae5,12/10/2016,12/10/2016 20:00,12/10/2016 19:00,2
fc477473134e9ae5,12/10/2016,12/10/2016 20:00,12/5/2016 19:00,2
fc477473134e9ae5,12/10/2016,12/10/2016 20:00,11/8/2016 20:00,5
0a74a5408a0b8642,12/10/2016,12/10/2016 21:00,12/7/2016 13:00,2
2fc478dc9f0a6b31,12/10/2016,12/10/2016 21:00,12/7/2016 15:00,9
36429b5ca4407b3e,12/10/2016,12/10/2016 21:00,12/9/2016 8:00,4
55c3627912b9c849,12/10/2016,12/10/2016 21:00,12/1/2016 0:00,2
bb09595bab7d5cfb,12/10/2016,12/10/2016 21:00,12/9/2016 23:00,4
36429b5ca4407b3e,12/10/2016,12/10/2016 22:00,12/1/2016 21:00,4
db80363d35f10926,12/10/2016,12/10/2016 22:00,12/10/2016 20:00,4
db80363d35f10926,12/10/2016,12/10/2016 22:00,12/9/2016 20:00,5
db80363d35f10926,12/10/2016,12/10/2016 22:00,12/10/2016 16:00,4
36429b5ca4407b3e,12/10/2016,12/10/2016 23:00,11/30/2016 19:00,6
e053c561f32acc28,12/10/2016,12/10/2016 23:00,12/8/2016 19:00,3
89e7328af22efe74,12/11/2016,12/11/2016 11:00,12/8/2016 13:00,3
89e7328af22efe74,12/11/2016,12/11/2016 11:00,12/10/2016 16:00,2
40f6193ea3ed1b91,12/11/2016,12/11/2016 12:00,12/10/2016 14:00,2
42c9aa6d617c5057,12/11/2016,12/11/2016 12:00,12/8/2016 19:00,3
45326ebb8dc72cfb,12/11/2016,12/11/2016 12:00,12/11/2016 11:00,4
89e7328af22efe74,12/11/2016,12/11/2016 12:00,12/10/2016 12:00,8
89e7328af22efe74,12/11/2016,12/11/2016 12:00,12/9/2016 12:00,2
bf617aa68d5f1cfa,12/11/2016,12/11/2016 12:00,12/7/2016 18:00,2
4beac252540f865e,12/11/2016,12/11/2016 16:00,11/18/2016 17:00,6
1033310359ceeac1,12/11/2016,12/11/2016 17:00,12/10/2016 21:00,4
1033310359ceeac1,12/11/2016,12/11/2016 17:00,12/4/2016 19:00,2
24b9b2a020826ede,12/11/2016,12/11/2016 17:00,11/20/2016 21:00,12
2fc478dc9f0a6b31,12/11/2016,12/11/2016 17:00,12/10/2016 16:00,2
324f7c39a8410e7c,12/11/2016,12/11/2016 17:00,12/11/2016 8:00,3
36429b5ca4407b3e,12/11/2016,12/11/2016 17:00,12/11/2016 17:00,2
36429b5ca4407b3e,12/11/2016,12/11/2016 17:00,12/10/2016 23:00,3
42c9aa6d617c5057,12/11/2016,12/11/2016 17:00,12/10/2016 21:00,4
45326ebb8dc72cfb,12/11/2016,12/11/2016 17:00,12/4/2016 16:00,1
965b2e0cf4119003,12/11/2016,12/11/2016 17:00,12/11/2016 17:00,2
e053c561f32acc28,12/11/2016,12/11/2016 17:00,12/10/2016 18:00,3
1033310359ceeac1,12/11/2016,12/11/2016 18:00,11/29/2016 18:00,6
2fc478dc9f0a6b31,12/11/2016,12/11/2016 18:00,11/30/2016 9:00,4
324f7c39a8410e7c,12/11/2016,12/11/2016 18:00,12/2/2016 21:00,4
36429b5ca4407b3e,12/11/2016,12/11/2016 18:00,12/6/2016 19:00,2
36429b5ca4407b3e,12/11/2016,12/11/2016 18:00,12/1/2016 22:00,2
40f6193ea3ed1b91,12/11/2016,12/11/2016 18:00,12/11/2016 15:00,3
42c9aa6d617c5057,12/11/2016,12/11/2016 18:00,12/9/2016 9:00,2
632ba66e1f75aa28,12/11/2016,12/11/2016 18:00,12/11/2016 17:00,3
965b2e0cf4119003,12/11/2016,12/11/2016 18:00,12/11/2016 18:00,6
e053c561f32acc28,12/11/2016,12/11/2016 18:00,12/11/2016 17:00,2
2fc478dc9f0a6b31,12/11/2016,12/11/2016 19:00,12/10/2016 19:00,2
965b2e0cf4119003,12/11/2016,12/11/2016 19:00,12/11/2016 13:00,2
965b2e0cf4119003,12/11/2016,12/11/2016 19:00,12/11/2016 16:00,2
e053c561f32acc28,12/11/2016,12/11/2016 19:00,12/10/2016 16:00,2
1033310359ceeac1,12/11/2016,12/11/2016 20:00,12/10/2016 17:00,2
36429b5ca4407b3e,12/11/2016,12/11/2016 20:00,12/1/2016 22:00,6
3cad29d1a23209d2,12/11/2016,12/11/2016 20:00,11/28/2016 17:00,3
3cad29d1a23209d2,12/11/2016,12/11/2016 20:00,12/1/2016 11:00,2
3cad29d1a23209d2,12/11/2016,12/11/2016 20:00,11/28/2016 17:00,4
3cad29d1a23209d2,12/11/2016,12/11/2016 20:00,12/5/2016 16:00,2
fc477473134e9ae5,12/11/2016,12/11/2016 20:00,11/29/2016 21:00,6
36429b5ca4407b3e,12/11/2016,12/11/2016 21:00,12/11/2016 21:00,2
965b2e0cf4119003,12/11/2016,12/11/2016 21:00,12/9/2016 18:00,2
bb09595bab7d5cfb,12/11/2016,12/11/2016 22:00,12/5/2016 14:00,9
bb09595bab7d5cfb,12/11/2016,12/11/2016 23:00,12/9/2016 22:00,3
db80363d35f10926,12/11/2016,12/11/2016 23:00,12/5/2016 20:00,20
40f6193ea3ed1b91,12/12/2016,12/12/2016 11:00,12/7/2016 17:00,4
42c9aa6d617c5057,12/12/2016,12/12/2016 11:00,12/9/2016 18:00,2
45326ebb8dc72cfb,12/12/2016,12/12/2016 11:00,12/4/2016 16:00,1
45326ebb8dc72cfb,12/12/2016,12/12/2016 11:00,12/11/2016 16:00,1
45326ebb8dc72cfb,12/12/2016,12/12/2016 11:00,12/4/2016 16:00,1
89e7328af22efe74,12/12/2016,12/12/2016 11:00,12/12/2016 8:00,2
40f6193ea3ed1b91,12/12/2016,12/12/2016 13:00,12/10/2016 14:00,5
36429b5ca4407b3e,12/12/2016,12/12/2016 17:00,11/17/2016 16:00,13
42c9aa6d617c5057,12/12/2016,12/12/2016 17:00,12/12/2016 11:00,3
e89735e80d614a7e,12/12/2016,12/12/2016 17:00,11/25/2016 19:00,31
0a74a5408a0b8642,12/12/2016,12/12/2016 18:00,12/8/2016 19:00,8
0a74a5408a0b8642,12/12/2016,12/12/2016 18:00,12/8/2016 19:00,2
0a74a5408a0b8642,12/12/2016,12/12/2016 18:00,12/11/2016 13:00,2
1033310359ceeac1,12/12/2016,12/12/2016 18:00,11/25/2016 23:00,4
1033310359ceeac1,12/12/2016,12/12/2016 18:00,11/14/2016 18:00,2
36429b5ca4407b3e,12/12/2016,12/12/2016 18:00,11/21/2016 17:00,19
40f6193ea3ed1b91,12/12/2016,12/12/2016 18:00,12/12/2016 16:00,2
42c9aa6d617c5057,12/12/2016,12/12/2016 18:00,12/7/2016 17:00,2
965b2e0cf4119003,12/12/2016,12/12/2016 18:00,11/29/2016 17:00,2
bb09595bab7d5cfb,12/12/2016,12/12/2016 18:00,11/16/2016 17:00,7
0a74a5408a0b8642,12/12/2016,12/12/2016 19:00,12/12/2016 19:00,2
0a74a5408a0b8642,12/12/2016,12/12/2016 19:00,12/12/2016 17:00,2
0a74a5408a0b8642,12/12/2016,12/12/2016 19:00,12/12/2016 13:00,2
0a74a5408a0b8642,12/12/2016,12/12/2016 19:00,12/8/2016 21:00,2
1033310359ceeac1,12/12/2016,12/12/2016 19:00,12/6/2016 19:00,3
1033310359ceeac1,12/12/2016,12/12/2016 19:00,12/12/2016 18:00,2
89e7328af22efe74,12/12/2016,12/12/2016 19:00,11/17/2016 11:00,5
965b2e0cf4119003,12/12/2016,12/12/2016 19:00,12/12/2016 18:00,2
965b2e0cf4119003,12/12/2016,12/12/2016 19:00,11/25/2016 18:00,2
965b2e0cf4119003,12/12/2016,12/12/2016 19:00,12/12/2016 19:00,2
fea5dc9594450608,12/12/2016,12/12/2016 19:00,11/7/2016 20:00,3
0a74a5408a0b8642,12/12/2016,12/12/2016 20:00,12/12/2016 17:00,3
0a74a5408a0b8642,12/12/2016,12/12/2016 20:00,12/8/2016 19:00,3
831658500aa7c846,12/12/2016,12/12/2016 20:00,12/11/2016 11:00,4
965b2e0cf4119003,12/12/2016,12/12/2016 20:00,12/12/2016 19:00,2
fc477473134e9ae5,12/12/2016,12/12/2016 20:00,12/10/2016 21:00,2
0a74a5408a0b8642,12/12/2016,12/12/2016 21:00,12/5/2016 19:00,2
0a74a5408a0b8642,12/12/2016,12/12/2016 22:00,12/12/2016 21:00,2
324f7c39a8410e7c,12/12/2016,12/12/2016 22:00,12/9/2016 20:00,3
24b9b2a020826ede,12/12/2016,12/12/2016 23:00,11/28/2016 18:00,14
24b9b2a020826ede,12/12/2016,12/12/2016 23:00,12/1/2016 17:00,3
24b9b2a020826ede,12/12/2016,12/12/2016 23:00,12/1/2016 18:00,9
24b9b2a020826ede,12/12/2016,12/12/2016 23:00,12/10/2016 22:00,4
40f6193ea3ed1b91,12/13/2016,12/13/2016 11:00,12/9/2016 17:00,2
24b9b2a020826ede,12/13/2016,12/13/2016 16:00,11/29/2016 19:00,15
24b9b2a020826ede,12/13/2016,12/13/2016 16:00,12/10/2016 17:00,7
24b9b2a020826ede,12/13/2016,12/13/2016 16:00,11/29/2016 19:00,6
24b9b2a020826ede,12/13/2016,12/13/2016 16:00,11/29/2016 19:00,13
0a74a5408a0b8642,12/13/2016,12/13/2016 17:00,12/8/2016 21:00,4
24b9b2a020826ede,12/13/2016,12/13/2016 17:00,12/6/2016 23:00,3
24b9b2a020826ede,12/13/2016,12/13/2016 17:00,11/8/2016 17:00,5
0a74a5408a0b8642,12/13/2016,12/13/2016 18:00,12/8/2016 21:00,9
0a74a5408a0b8642,12/13/2016,12/13/2016 18:00,12/11/2016 18:00,5
0a74a5408a0b8642,12/13/2016,12/13/2016 18:00,12/12/2016 14:00,2
0a74a5408a0b8642,12/13/2016,12/13/2016 18:00,12/9/2016 23:00,4
1033310359ceeac1,12/13/2016,12/13/2016 18:00,11/28/2016 20:00,6
1033310359ceeac1,12/13/2016,12/13/2016 18:00,12/1/2016 21:00,3
1033310359ceeac1,12/13/2016,12/13/2016 18:00,12/9/2016 20:00,2
2fc478dc9f0a6b31,12/13/2016,12/13/2016 18:00,12/10/2016 22:00,4
2fc478dc9f0a6b31,12/13/2016,12/13/2016 18:00,12/6/2016 21:00,2
36429b5ca4407b3e,12/13/2016,12/13/2016 18:00,12/12/2016 12:00,2
4beac252540f865e,12/13/2016,12/13/2016 18:00,12/7/2016 20:00,5
965b2e0cf4119003,12/13/2016,12/13/2016 18:00,11/28/2016 19:00,2
db80363d35f10926,12/13/2016,12/13/2016 18:00,11/7/2016 21:00,6
e053c561f32acc28,12/13/2016,12/13/2016 18:00,12/13/2016 16:00,2
e053c561f32acc28,12/13/2016,12/13/2016 18:00,12/12/2016 22:00,2
e053c561f32acc28,12/13/2016,12/13/2016 18:00,12/12/2016 15:00,6
1033310359ceeac1,12/13/2016,12/13/2016 19:00,12/10/2016 18:00,3
1033310359ceeac1,12/13/2016,12/13/2016 19:00,12/7/2016 21:00,3
36429b5ca4407b3e,12/13/2016,12/13/2016 19:00,12/6/2016 20:00,7
4beac252540f865e,12/13/2016,12/13/2016 19:00,12/13/2016 18:00,2
55c3627912b9c849,12/13/2016,12/13/2016 19:00,12/10/2016 18:00,17
831658500aa7c846,12/13/2016,12/13/2016 19:00,12/10/2016 23:00,5
965b2e0cf4119003,12/13/2016,12/13/2016 19:00,12/12/2016 23:00,3
db80363d35f10926,12/13/2016,12/13/2016 19:00,12/6/2016 18:00,10
e053c561f32acc28,12/13/2016,12/13/2016 19:00,12/12/2016 21:00,3
0a74a5408a0b8642,12/13/2016,12/13/2016 20:00,12/8/2016 21:00,4
0a74a5408a0b8642,12/13/2016,12/13/2016 20:00,12/12/2016 22:00,2
0a74a5408a0b8642,12/13/2016,12/13/2016 20:00,12/8/2016 21:00,5
0a74a5408a0b8642,12/13/2016,12/13/2016 20:00,12/12/2016 13:00,2
fc477473134e9ae5,12/13/2016,12/13/2016 20:00,12/10/2016 11:00,4
0a74a5408a0b8642,12/13/2016,12/13/2016 21:00,12/13/2016 15:00,5
0a74a5408a0b8642,12/13/2016,12/13/2016 21:00,12/13/2016 16:00,5
fc477473134e9ae5,12/13/2016,12/13/2016 22:00,12/11/2016 0:00,6
fc477473134e9ae5,12/14/2016,12/14/2016 1:00,12/9/2016 19:00,7
42c9aa6d617c5057,12/14/2016,12/14/2016 12:00,12/9/2016 22:00,3
42c9aa6d617c5057,12/14/2016,12/14/2016 12:00,12/13/2016 15:00,2
42c9aa6d617c5057,12/14/2016,12/14/2016 13:00,11/18/2016 18:00,6
0a74a5408a0b8642,12/14/2016,12/14/2016 17:00,12/9/2016 23:00,2
1033310359ceeac1,12/14/2016,12/14/2016 17:00,12/2/2016 19:00,2
24b9b2a020826ede,12/14/2016,12/14/2016 17:00,11/28/2016 18:00,4
24b9b2a020826ede,12/14/2016,12/14/2016 17:00,12/13/2016 13:00,3
24b9b2a020826ede,12/14/2016,12/14/2016 17:00,12/7/2016 16:00,14
24b9b2a020826ede,12/14/2016,12/14/2016 17:00,11/21/2016 14:00,10
24b9b2a020826ede,12/14/2016,12/14/2016 17:00,12/7/2016 22:00,4
24b9b2a020826ede,12/14/2016,12/14/2016 17:00,12/7/2016 11:00,10
24b9b2a020826ede,12/14/2016,12/14/2016 17:00,11/28/2016 22:00,6
2fc478dc9f0a6b31,12/14/2016,12/14/2016 17:00,11/11/2016 8:00,2
2fc478dc9f0a6b31,12/14/2016,12/14/2016 17:00,12/13/2016 23:00,4
0a74a5408a0b8642,12/14/2016,12/14/2016 18:00,12/14/2016 17:00,1
0a74a5408a0b8642,12/14/2016,12/14/2016 18:00,12/9/2016 23:00,4
0a74a5408a0b8642,12/14/2016,12/14/2016 18:00,12/8/2016 21:00,4
0a74a5408a0b8642,12/14/2016,12/14/2016 18:00,12/9/2016 23:00,2
1033310359ceeac1,12/14/2016,12/14/2016 18:00,12/6/2016 16:00,5
1033310359ceeac1,12/14/2016,12/14/2016 18:00,12/14/2016 17:00,3
1033310359ceeac1,12/14/2016,12/14/2016 18:00,11/24/2016 17:00,6
1033310359ceeac1,12/14/2016,12/14/2016 18:00,12/12/2016 8:00,3
4beac252540f865e,12/14/2016,12/14/2016 18:00,12/9/2016 14:00,3
4beac252540f865e,12/14/2016,12/14/2016 18:00,12/4/2016 4:00,8
4beac252540f865e,12/14/2016,12/14/2016 18:00,12/13/2016 15:00,2
4beac252540f865e,12/14/2016,12/14/2016 18:00,11/28/2016 12:00,6
e053c561f32acc28,12/14/2016,12/14/2016 18:00,12/14/2016 16:00,2
00a91d42b08b08d9,12/14/2016,12/14/2016 19:00,12/8/2016 10:00,18
0a74a5408a0b8642,12/14/2016,12/14/2016 19:00,12/13/2016 22:00,13
0a74a5408a0b8642,12/14/2016,12/14/2016 19:00,12/9/2016 23:00,2
0a74a5408a0b8642,12/14/2016,12/14/2016 19:00,12/8/2016 11:00,2
0a74a5408a0b8642,12/14/2016,12/14/2016 19:00,12/13/2016 22:00,2
0a74a5408a0b8642,12/14/2016,12/14/2016 19:00,12/14/2016 16:00,3
324f7c39a8410e7c,12/14/2016,12/14/2016 19:00,12/14/2016 17:00,2
632ba66e1f75aa28,12/14/2016,12/14/2016 19:00,12/14/2016 17:00,3
965b2e0cf4119003,12/14/2016,12/14/2016 19:00,12/12/2016 14:00,3
f068442ebb6c246c,12/14/2016,12/14/2016 19:00,11/9/2016 21:00,7
0a74a5408a0b8642,12/14/2016,12/14/2016 20:00,12/14/2016 16:00,3
324f7c39a8410e7c,12/14/2016,12/14/2016 20:00,12/14/2016 12:00,8
4beac252540f865e,12/14/2016,12/14/2016 20:00,12/6/2016 23:00,2
4beac252540f865e,12/14/2016,12/14/2016 20:00,12/5/2016 15:00,2
965b2e0cf4119003,12/14/2016,12/14/2016 20:00,12/14/2016 19:00,2
bf617aa68d5f1cfa,12/14/2016,12/14/2016 20:00,12/11/2016 22:00,2
db80363d35f10926,12/14/2016,12/14/2016 20:00,12/13/2016 18:00,4
2fc478dc9f0a6b31,12/14/2016,12/14/2016 21:00,12/14/2016 20:00,2
2fc478dc9f0a6b31,12/14/2016,12/14/2016 21:00,12/3/2016 19:00,3
3cad29d1a23209d2,12/14/2016,12/14/2016 21:00,12/3/2016 10:00,5
3cad29d1a23209d2,12/14/2016,12/14/2016 21:00,11/17/2016 22:00,2
3cad29d1a23209d2,12/14/2016,12/14/2016 21:00,11/22/2016 10:00,4
3cad29d1a23209d2,12/14/2016,12/14/2016 21:00,12/7/2016 17:00,2
4beac252540f865e,12/14/2016,12/14/2016 21:00,11/28/2016 11:00,45
632ba66e1f75aa28,12/14/2016,12/14/2016 21:00,12/14/2016 19:00,2
831658500aa7c846,12/14/2016,12/14/2016 21:00,12/3/2016 19:00,2
fc477473134e9ae5,12/14/2016,12/14/2016 22:00,12/12/2016 22:00,2
42c9aa6d617c5057,12/15/2016,12/15/2016 11:00,12/15/2016 10:00,2
42c9aa6d617c5057,12/15/2016,12/15/2016 11:00,12/14/2016 17:00,3
89e7328af22efe74,12/15/2016,12/15/2016 11:00,11/26/2016 15:00,5
89e7328af22efe74,12/15/2016,12/15/2016 11:00,11/28/2016 20:00,2
24b9b2a020826ede,12/15/2016,12/15/2016 17:00,11/16/2016 10:00,2
24b9b2a020826ede,12/15/2016,12/15/2016 17:00,12/8/2016 10:00,5
24b9b2a020826ede,12/15/2016,12/15/2016 17:00,11/24/2016 10:00,16
24b9b2a020826ede,12/15/2016,12/15/2016 17:00,12/5/2016 11:00,2
24b9b2a020826ede,12/15/2016,12/15/2016 17:00,12/7/2016 11:00,8
24b9b2a020826ede,12/15/2016,12/15/2016 17:00,12/9/2016 17:00,5
42c9aa6d617c5057,12/15/2016,12/15/2016 17:00,12/12/2016 8:00,6
965b2e0cf4119003,12/15/2016,12/15/2016 17:00,12/15/2016 16:00,4
965b2e0cf4119003,12/15/2016,12/15/2016 17:00,12/14/2016 17:00,2
0a74a5408a0b8642,12/15/2016,12/15/2016 18:00,12/15/2016 15:00,2
0a74a5408a0b8642,12/15/2016,12/15/2016 18:00,12/8/2016 18:00,7
0a74a5408a0b8642,12/15/2016,12/15/2016 18:00,12/15/2016 15:00,2
0a74a5408a0b8642,12/15/2016,12/15/2016 18:00,12/15/2016 16:00,2
0a74a5408a0b8642,12/15/2016,12/15/2016 18:00,12/15/2016 18:00,2
0a74a5408a0b8642,12/15/2016,12/15/2016 18:00,12/8/2016 18:00,3
1033310359ceeac1,12/15/2016,12/15/2016 18:00,12/9/2016 19:00,3
1033310359ceeac1,12/15/2016,12/15/2016 18:00,12/12/2016 17:00,4
1033310359ceeac1,12/15/2016,12/15/2016 18:00,12/13/2016 18:00,2
2fc478dc9f0a6b31,12/15/2016,12/15/2016 18:00,11/11/2016 16:00,4
2fc478dc9f0a6b31,12/15/2016,12/15/2016 18:00,12/13/2016 21:00,2
36429b5ca4407b3e,12/15/2016,12/15/2016 18:00,12/15/2016 14:00,3
36429b5ca4407b3e,12/15/2016,12/15/2016 18:00,12/14/2016 12:00,2
40f6193ea3ed1b91,12/15/2016,12/15/2016 18:00,12/14/2016 15:00,2
4beac252540f865e,12/15/2016,12/15/2016 18:00,12/13/2016 15:00,2
f068442ebb6c246c,12/15/2016,12/15/2016 18:00,12/5/2016 18:00,2
0a74a5408a0b8642,12/15/2016,12/15/2016 19:00,12/8/2016 18:00,3
0a74a5408a0b8642,12/15/2016,12/15/2016 19:00,12/13/2016 22:00,2
0a74a5408a0b8642,12/15/2016,12/15/2016 19:00,12/13/2016 22:00,2
2fc478dc9f0a6b31,12/15/2016,12/15/2016 19:00,12/14/2016 18:00,2
324f7c39a8410e7c,12/15/2016,12/15/2016 19:00,12/3/2016 20:00,6
42c9aa6d617c5057,12/15/2016,12/15/2016 19:00,12/15/2016 18:00,3
42c9aa6d617c5057,12/15/2016,12/15/2016 19:00,12/14/2016 12:00,2
4beac252540f865e,12/15/2016,12/15/2016 19:00,12/15/2016 18:00,2
4beac252540f865e,12/15/2016,12/15/2016 19:00,12/14/2016 21:00,2
55c3627912b9c849,12/15/2016,12/15/2016 19:00,12/10/2016 22:00,2
55c3627912b9c849,12/15/2016,12/15/2016 19:00,11/24/2016 19:00,2
965b2e0cf4119003,12/15/2016,12/15/2016 19:00,12/12/2016 16:00,6
965b2e0cf4119003,12/15/2016,12/15/2016 19:00,12/15/2016 14:00,3
bb09595bab7d5cfb,12/15/2016,12/15/2016 19:00,12/9/2016 12:00,5
0a74a5408a0b8642,12/15/2016,12/15/2016 20:00,11/30/2016 18:00,3
0a74a5408a0b8642,12/15/2016,12/15/2016 20:00,12/8/2016 18:00,3
36429b5ca4407b3e,12/15/2016,12/15/2016 20:00,12/11/2016 19:00,3
3cad29d1a23209d2,12/15/2016,12/15/2016 20:00,11/23/2016 21:00,4
4beac252540f865e,12/15/2016,12/15/2016 20:00,12/7/2016 17:00,7
55c3627912b9c849,12/15/2016,12/15/2016 20:00,12/14/2016 17:00,3
55c3627912b9c849,12/15/2016,12/15/2016 20:00,12/12/2016 23:00,2
632ba66e1f75aa28,12/15/2016,12/15/2016 20:00,12/15/2016 17:00,2
fc477473134e9ae5,12/15/2016,12/15/2016 20:00,12/15/2016 19:00,13
3cad29d1a23209d2,12/15/2016,12/15/2016 21:00,12/13/2016 12:00,2
db80363d35f10926,12/15/2016,12/15/2016 21:00,12/9/2016 21:00,2
e89735e80d614a7e,12/15/2016,12/15/2016 22:00,12/10/2016 8:00,3
3cad29d1a23209d2,12/15/2016,12/15/2016 23:00,12/10/2016 16:00,5
40f6193ea3ed1b91,12/16/2016,12/16/2016 12:00,12/16/2016 10:00,5
42c9aa6d617c5057,12/16/2016,12/16/2016 12:00,12/14/2016 12:00,3
45326ebb8dc72cfb,12/16/2016,12/16/2016 12:00,12/16/2016 11:00,2
40f6193ea3ed1b91,12/16/2016,12/16/2016 14:00,12/16/2016 10:00,4
0a74a5408a0b8642,12/16/2016,12/16/2016 17:00,12/13/2016 22:00,4
24b9b2a020826ede,12/16/2016,12/16/2016 17:00,11/11/2016 11:00,9
24b9b2a020826ede,12/16/2016,12/16/2016 17:00,12/8/2016 17:00,5
24b9b2a020826ede,12/16/2016,12/16/2016 17:00,10/20/2016 17:00,7
24b9b2a020826ede,12/16/2016,12/16/2016 17:00,11/28/2016 18:00,5
24b9b2a020826ede,12/16/2016,12/16/2016 17:00,11/8/2016 16:00,3
24b9b2a020826ede,12/16/2016,12/16/2016 17:00,11/16/2016 23:00,21
36429b5ca4407b3e,12/16/2016,12/16/2016 17:00,12/12/2016 16:00,5
36429b5ca4407b3e,12/16/2016,12/16/2016 17:00,12/12/2016 18:00,2
40f6193ea3ed1b91,12/16/2016,12/16/2016 17:00,11/7/2016 16:00,7
965b2e0cf4119003,12/16/2016,12/16/2016 17:00,12/15/2016 19:00,2
965b2e0cf4119003,12/16/2016,12/16/2016 17:00,12/13/2016 23:00,2
db80363d35f10926,12/16/2016,12/16/2016 17:00,12/15/2016 18:00,3
db80363d35f10926,12/16/2016,12/16/2016 17:00,11/30/2016 18:00,24
0a74a5408a0b8642,12/16/2016,12/16/2016 18:00,12/15/2016 21:00,2
0a74a5408a0b8642,12/16/2016,12/16/2016 18:00,12/13/2016 22:00,9
0a74a5408a0b8642,12/16/2016,12/16/2016 18:00,12/13/2016 22:00,5
0a74a5408a0b8642,12/16/2016,12/16/2016 18:00,12/13/2016 22:00,2
0a74a5408a0b8642,12/16/2016,12/16/2016 18:00,11/30/2016 17:00,4
1033310359ceeac1,12/16/2016,12/16/2016 18:00,12/15/2016 23:00,3
1033310359ceeac1,12/16/2016,12/16/2016 18:00,11/23/2016 18:00,5
3440e0ea1b70a99b,12/16/2016,12/16/2016 18:00,12/16/2016 17:00,16
3440e0ea1b70a99b,12/16/2016,12/16/2016 18:00,12/16/2016 17:00,2
